DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Dodecane,112-40-3,ND,,0.07,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Heptane,142-82-5,0.48,J,0.14,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Hexane,110-54-3,0.77,J,0.12,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Octane,111-65-9,0.21,J,0.17,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Nonane,111-84-2,ND,,0.1,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Pentane,109-66-0,2.52, ,0.1,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Propylbenzene,103-65-1,ND,,0.1,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,n-Undecane,1120-21-4,ND,,0.17,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,o-Ethyltoluene,611-14-3,ND,,0.19,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,o-Xylene,95-47-6,ND,,0.09,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,p-Ethyltoluene,622-96-8,ND,,0.18,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Propane,74-98-6,7.16, ,0.12,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Propylene,115-07-1,0.42,J,0.1,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,TNMHC  (ppbC),NA,113, ,38.49,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Toluene,108-88-3,2.48, ,0.18,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,Total PAMS  (ppbC),NA,68.8, ,1.92,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,trans-2-Butene,624-64-6,ND,,0.1,ppbC
DECO,2018-011,180391-107385,3/3/2018,3/20/2018,trans-2-Pentene,646-04-8,ND,,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"1,2,4-Trimethylbenzene",95-63-6,ND,,0.16,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"1,3,5-Trimethylbenzene",108-67-8,0.42,J,0.17,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,1-Butene,106-98-6,ND,,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,1-Hexene,592-41-6,ND,,0.17,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,1-Pentene,109-67-1,ND,,0.12,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,2,4-Trimethylpentane",540-84-1,1.15,J,0.17,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,2-Dimethylbutane",75-83-2,0.26,J,0.15,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,3,4-Trimethylpentane",565-75-3,0.36,J,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,3-Dimethylbutane",79-29-8,0.53,J,0.19,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,3-Dimethylpentane",565-59-3,0.51,J,0.13,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,"2,4-Dimethylpentane",108-08-7,0.36,J,0.09,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,2-Methylheptane,592-27-8,0.38,J,0.15,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,2-Methylhexane,591-76-4,0.49,J,0.15,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,2-Methylpentane,107-83-5,2.29, ,0.07,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,3-Methylheptane,589-81-1,0.4,J,0.14,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,3-Methylhexane,589-34-4,1.13,J,0.03,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,3-Methylpentane,96-14-0,1.44,J,0.16,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Acetylene,74-86-2,6.71, ,0.05,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Benzene,71-43-2,2.12, ,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,beta-Pinene,127-91-3,ND,,0.04,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,cis-2-Pentene,627-20-3,ND,,0.13,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Cyclohexane,110-82-7,0.95,J,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Cyclopentane,287-92-3,0.42,J,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Ethane,74-84-0,50.8, ,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Ethylbenzene,100-41-4,0.66,J,0.14,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Ethylene,74-85-1,8.17, ,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Isobutane,75-28-5,6.2, ,0.16,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Isopentane,78-78-4,7.56, ,0.18,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Isoprene,78-79-5,ND,,0.15,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Isopropylbenzene,98-82-8,ND,,0.18,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,m/p-Xylenes,108-38-3/106-42-3,2.15, ,0.15,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,m-Diethylbenzene,141-93-5,ND,,0.18,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Methylcyclohexane,108-87-2,0.85,J,0.14,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Methylcyclopentane,96-37-7,1.32,J,0.13,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,m-Ethyltoluene,620-14-4,0.6,J,0.12,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Butane,106-97-8,15.3, ,0.11,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Decane,124-18-5,0.19,J,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Dodecane,112-40-3,ND,,0.07,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Heptane,142-82-5,1.27,J,0.14,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Hexane,110-54-3,2.02, ,0.12,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Octane,111-65-9,0.6,J,0.16,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Nonane,111-84-2,0.45,J,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Pentane,109-66-0,4.33, ,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Propylbenzene,103-65-1,ND,,0.09,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,n-Undecane,1120-21-4,0.23,J,0.17,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,o-Ethyltoluene,611-14-3,ND,,0.19,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,o-Xylene,95-47-6,0.6,J,0.08,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,p-Ethyltoluene,622-96-8,0.47,J,0.18,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Propane,74-98-6,15.1, ,0.12,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Propylene,115-07-1,1.47,J,0.09,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,TNMHC  (ppbC),NA,202, ,37.81,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Toluene,108-88-3,5.99, ,0.18,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,Total PAMS  (ppbC),NA,146, ,1.89,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,trans-2-Butene,624-64-6,ND,,0.1,ppbC
DECO,2018-012-D1,180391-107386,3/9/2018,3/20/2018,trans-2-Pentene,646-04-8,ND,,0.11,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"1,2,4-Trimethylbenzene",95-63-6,ND,,0.17,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"1,3,5-Trimethylbenzene",108-67-8,0.49,J,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"1,3-Butadiene",106-99-0,ND,,0.08,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,1-Butene,106-98-6,ND,,0.11,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,1-Hexene,592-41-6,ND,,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,1-Pentene,109-67-1,ND,,0.13,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,2,4-Trimethylpentane",540-84-1,1.18,J,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,2-Dimethylbutane",75-83-2,0.3,J,0.16,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,3,4-Trimethylpentane",565-75-3,0.35,J,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,3-Dimethylbutane",79-29-8,0.55,J,0.2,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,3-Dimethylpentane",565-59-3,0.53,J,0.14,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,"2,4-Dimethylpentane",108-08-7,0.39,J,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,2-Methylheptane,592-27-8,0.39,J,0.16,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,2-Methylhexane,591-76-4,0.49,J,0.15,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,2-Methylpentane,107-83-5,2.29, ,0.07,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,3-Methylheptane,589-81-1,0.43,J,0.14,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,3-Methylhexane,589-34-4,1.16,J,0.03,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,3-Methylpentane,96-14-0,1.62,J,0.17,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Acetylene,74-86-2,6.98, ,0.05,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Benzene,71-43-2,2.11, ,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,beta-Pinene,127-91-3,ND,,0.05,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,cis-2-Butene,590-18-1,ND,,0.13,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,cis-2-Pentene,627-20-3,ND,,0.13,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Cyclohexane,110-82-7,1.06,J,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Cyclopentane,287-92-3,0.43,J,0.11,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Ethane,74-84-0,50.8, ,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Ethylbenzene,100-41-4,0.67,J,0.14,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Ethylene,74-85-1,8.36, ,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Isobutane,75-28-5,6.43, ,0.17,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Isopentane,78-78-4,7.88, ,0.19,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Isoprene,78-79-5,ND,,0.16,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Isopropylbenzene,98-82-8,ND,,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,m/p-Xylenes,108-38-3/106-42-3,2.4, ,0.15,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,m-Diethylbenzene,141-93-5,ND,,0.19,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Methylcyclohexane,108-87-2,0.89,J,0.14,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Methylcyclopentane,96-37-7,1.34,J,0.13,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,m-Ethyltoluene,620-14-4,0.59,J,0.13,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Butane,106-97-8,15.2, ,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Decane,124-18-5,0.2,J,0.11,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Dodecane,112-40-3,ND,,0.07,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Heptane,142-82-5,1.22,J,0.14,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Hexane,110-54-3,2.07, ,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Octane,111-65-9,0.59,J,0.17,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Nonane,111-84-2,0.41,J,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Pentane,109-66-0,4.51, ,0.11,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Propylbenzene,103-65-1,ND,,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,n-Undecane,1120-21-4,0.22,J,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,o-Ethyltoluene,611-14-3,ND,,0.2,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,o-Xylene,95-47-6,0.59,J,0.09,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,p-Diethylbenzene,105-05-5,ND,,0.15,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,p-Ethyltoluene,622-96-8,0.49,J,0.18,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Propane,74-98-6,15.3, ,0.12,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Propylene,115-07-1,1.7,J,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,TNMHC  (ppbC),NA,202, ,39.42,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Toluene,108-88-3,5.95, ,0.19,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,Total PAMS  (ppbC),NA,149, ,1.97,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,trans-2-Butene,624-64-6,ND,,0.1,ppbC
DECO,2018-012-D2,180391-107387,3/9/2018,3/20/2018,trans-2-Pentene,646-04-8,ND,,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"1,2,4-Trimethylbenzene",95-63-6,0.42,J,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"1,3,5-Trimethylbenzene",108-67-8,0.63,J,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"1,3-Butadiene",106-99-0,ND,,0.08,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,1-Butene,106-98-6,0.4,J,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,1-Hexene,592-41-6,ND,,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,1-Pentene,109-67-1,ND,,0.13,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,2,4-Trimethylpentane",540-84-1,1.67,J,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,2-Dimethylbutane",75-83-2,0.44,J,0.15,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,3,4-Trimethylpentane",565-75-3,0.6,J,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,3-Dimethylbutane",79-29-8,0.92,J,0.19,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,3-Dimethylpentane",565-59-3,0.86,J,0.13,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,"2,4-Dimethylpentane",108-08-7,0.58,J,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,2-Methylheptane,592-27-8,0.54,J,0.15,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,2-Methylhexane,591-76-4,1.06,J,0.15,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,2-Methylpentane,107-83-5,3.74, ,0.07,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,3-Methylheptane,589-81-1,0.56,J,0.14,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,3-Methylhexane,589-34-4,1.84,J,0.03,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,3-Methylpentane,96-14-0,2.8, ,0.16,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Acetylene,74-86-2,6.28, ,0.05,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Benzene,71-43-2,2.69, ,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,beta-Pinene,127-91-3,ND,,0.05,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,cis-2-Pentene,627-20-3,ND,,0.13,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Cyclohexane,110-82-7,1.34,J,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Cyclopentane,287-92-3,0.58,J,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Ethane,74-84-0,62.5, ,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Ethylbenzene,100-41-4,0.92,J,0.14,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Ethylene,74-85-1,9.29, ,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Isobutane,75-28-5,9.12, ,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Isopentane,78-78-4,11.6, ,0.19,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Isoprene,78-79-5,ND,,0.15,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Isopropylbenzene,98-82-8,ND,,0.18,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,m/p-Xylenes,108-38-3/106-42-3,3.23, ,0.15,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,m-Diethylbenzene,141-93-5,ND,,0.18,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Methylcyclohexane,108-87-2,1.32,J,0.14,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Methylcyclopentane,96-37-7,2.05, ,0.13,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,m-Ethyltoluene,620-14-4,0.98,J,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Butane,106-97-8,23.2, ,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Decane,124-18-5,0.35,J,0.11,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Dodecane,112-40-3,ND,,0.07,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Heptane,142-82-5,1.9,J,0.14,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Hexane,110-54-3,3.69, ,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Octane,111-65-9,0.86,J,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Nonane,111-84-2,0.61,J,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Pentane,109-66-0,6.78, ,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Propylbenzene,103-65-1,0.35,J,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,n-Undecane,1120-21-4,0.4,J,0.17,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,o-Ethyltoluene,611-14-3,ND,,0.19,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,o-Xylene,95-47-6,0.88,J,0.09,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,p-Ethyltoluene,622-96-8,0.73,J,0.18,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Propane,74-98-6,20.5, ,0.12,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Propylene,115-07-1,2.4, ,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,TNMHC  (ppbC),NA,276, ,38.4,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Toluene,108-88-3,10.4, ,0.18,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,Total PAMS  (ppbC),NA,202, ,1.92,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,trans-2-Butene,624-64-6,ND,,0.1,ppbC
DECO,2018-013,180391-107388,3/15/2018,3/20/2018,trans-2-Pentene,646-04-8,ND,,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"1,2,4-Trimethylbenzene",95-63-6,0.28,J,0.17,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"1,3,5-Trimethylbenzene",108-67-8,0.42,J,0.17,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,1-Butene,106-98-6,ND,,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,1-Hexene,592-41-6,ND,,0.17,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,1-Pentene,109-67-1,ND,,0.13,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,2,4-Trimethylpentane",540-84-1,1.38,J,0.17,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,2-Dimethylbutane",75-83-2,0.34,J,0.15,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,3,4-Trimethylpentane",565-75-3,0.47,J,0.1,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,3-Dimethylbutane",79-29-8,0.66,J,0.19,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,3-Dimethylpentane",565-59-3,0.74,J,0.13,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,"2,4-Dimethylpentane",108-08-7,0.53,J,0.09,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,2-Methylheptane,592-27-8,0.49,J,0.15,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,2-Methylhexane,591-76-4,0.89,J,0.15,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,2-Methylpentane,107-83-5,2.79, ,0.07,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,3-Methylheptane,589-81-1,0.57,J,0.14,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,3-Methylhexane,589-34-4,1.67,J,0.03,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,3-Methylpentane,96-14-0,1.82,J,0.16,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Acetylene,74-86-2,7.98, ,0.05,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Benzene,71-43-2,2.83, ,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,beta-Pinene,127-91-3,ND,,0.05,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,cis-2-Pentene,627-20-3,ND,,0.13,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Cyclohexane,110-82-7,0.85,J,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Cyclopentane,287-92-3,0.66,J,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Ethane,74-84-0,47.8, ,0.11,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Ethylbenzene,100-41-4,0.82,J,0.14,ppbC
DECO,2018-014,180526-107998,3/21/2018,4/17/2018,Ethylene,74-85-1,9.48, ,0.1,ppbC
